27.000	 40.000	 0.000000	 0.000000
27.000	 40.125	 0.000000	 0.000000
27.000	 40.250	 0.000000	 0.000000
27.000	 40.375	 0.000000	 0.000000
27.000	 40.500	 0.000000	 0.000000
27.000	 40.625	 0.000000	 0.000000
27.000	 40.750	 0.000000	 0.000000
27.000	 40.875	 0.000000	 0.000000
27.000	 41.000	 0.000000	 0.000000
27.000	 41.125	 0.000000	 0.000000
27.000	 41.250	 0.000000	 0.000000
27.000	 41.375	 0.000000	 0.000000
27.000	 41.500	 0.000000	 0.000000
27.000	 41.625	 0.000000	 0.000000
27.000	 41.750	 0.000000	 0.000000
27.000	 41.875	 0.000000	 0.000000
27.000	 42.000	 0.000000	 0.000000
27.000	 42.125	 0.000000	 0.000000
27.000	 42.250	 0.000000	 0.000000
27.000	 42.375	 0.000000	 0.000000
27.000	 42.500	 0.000000	 0.000000
27.000	 42.625	 0.000000	 0.000000
27.000	 42.750	 0.000000	 0.000000
27.000	 42.875	 0.000000	 0.000000
27.000	 43.000	 0.000000	 0.000000
27.000	 43.125	 0.000000	 0.000000
27.000	 43.250	 0.000000	 0.000000
27.000	 43.375	 0.000000	 0.000000
27.000	 43.500	 0.000000	 0.000000
27.000	 43.625	 0.000000	 0.000000
27.000	 43.750	 0.000000	 0.000000
27.000	 43.875	 0.000000	 0.000000
27.000	 44.000	 0.000000	 0.000000
27.000	 44.125	 0.000000	 0.000000
27.000	 44.250	 0.000000	 0.000000
27.000	 44.375	 0.000000	 0.000000
27.000	 44.500	 0.000000	 0.000000
27.000	 44.625	 0.000000	 0.000000
27.000	 44.750	 0.000000	 0.000000
27.000	 44.875	 0.000000	 0.000000
27.000	 45.000	 0.000000	 0.000000
27.000	 45.125	 0.000000	 0.000000
27.000	 45.250	 0.000000	 0.000000
27.000	 45.375	 0.000000	 0.000000
27.000	 45.500	 0.000000	 0.000000
27.000	 45.625	 0.000000	 0.000000
27.000	 45.750	 0.000000	 0.000000
27.000	 45.875	 0.000000	 0.000000
27.000	 46.000	 0.000000	 0.000000
27.000	 46.125	 0.000000	 0.000000
27.000	 46.250	 0.000000	 0.000000
27.000	 46.375	 0.000000	 0.000000
27.000	 46.500	 0.000000	 0.000000
27.000	 46.625	 0.000000	 0.000000
27.000	 46.750	 0.000000	 0.000000
27.000	 46.875	 0.000000	 0.000000
27.000	 47.000	 0.000000	 0.000000
27.125	 40.000	 0.000000	 0.000000
27.125	 40.125	 0.000000	 0.000000
27.125	 40.250	 0.000000	 0.000000
27.125	 40.375	 0.000000	 0.000000
27.125	 40.500	 0.000000	 0.000000
27.125	 40.625	 0.000000	 0.000000
27.125	 40.750	 0.000000	 0.000000
27.125	 40.875	 0.000000	 0.000000
27.125	 41.000	 0.000000	 0.000000
27.125	 41.125	 0.000000	 0.000000
27.125	 41.250	 0.000000	 0.000000
27.125	 41.375	 0.000000	 0.000000
27.125	 41.500	 0.000000	 0.000000
27.125	 41.625	 0.000000	 0.000000
27.125	 41.750	 0.000000	 0.000000
27.125	 41.875	 0.000000	 0.000000
27.125	 42.000	 0.000000	 0.000000
27.125	 42.125	 0.000000	 0.000000
27.125	 42.250	 0.000000	 0.000000
27.125	 42.375	 0.000000	 0.000000
27.125	 42.500	 0.000000	 0.000000
27.125	 42.625	 0.000000	 0.000000
27.125	 42.750	 0.000000	 0.000000
27.125	 42.875	 0.000000	 0.000000
27.125	 43.000	 0.000000	 0.000000
27.125	 43.125	 0.000000	 0.000000
27.125	 43.250	 0.000000	 0.000000
27.125	 43.375	 0.000000	 0.000000
27.125	 43.500	 0.000000	 0.000000
27.125	 43.625	 0.000000	 0.000000
27.125	 43.750	 0.000000	 0.000000
27.125	 43.875	 0.000000	 0.000000
27.125	 44.000	 0.000000	 0.000000
27.125	 44.125	 0.000000	 0.000000
27.125	 44.250	 0.000000	 0.000000
27.125	 44.375	 0.000000	 0.000000
27.125	 44.500	 0.000000	 0.000000
27.125	 44.625	 0.000000	 0.000000
27.125	 44.750	 0.000000	 0.000000
27.125	 44.875	 0.000000	 0.000000
27.125	 45.000	 0.000000	 0.000000
27.125	 45.125	 0.000000	 0.000000
27.125	 45.250	 0.000000	 0.000000
27.125	 45.375	 0.000000	 0.000000
27.125	 45.500	 0.000000	 0.000000
27.125	 45.625	 0.000000	 0.000000
27.125	 45.750	 0.000000	 0.000000
27.125	 45.875	 0.000000	 0.000000
27.125	 46.000	 0.000000	 0.000000
27.125	 46.125	 0.000000	 0.000000
27.125	 46.250	 0.000000	 0.000000
27.125	 46.375	 0.000000	 0.000000
27.125	 46.500	 0.000000	 0.000000
27.125	 46.625	 0.000000	 0.000000
27.125	 46.750	 0.000000	 0.000000
27.125	 46.875	 0.000000	 0.000000
27.125	 47.000	 0.000000	 0.000000
27.250	 40.000	 0.000000	 0.000000
27.250	 40.125	 0.000000	 0.000000
27.250	 40.250	 0.000000	 0.000000
27.250	 40.375	 0.000000	 0.000000
27.250	 40.500	 0.000000	 0.000000
27.250	 40.625	 0.000000	 0.000000
27.250	 40.750	 0.000000	 0.000000
27.250	 40.875	 0.000000	 0.000000
27.250	 41.000	 0.000000	 0.000000
27.250	 41.125	 0.000000	 0.000000
27.250	 41.250	 0.000000	 0.000000
27.250	 41.375	 0.000000	 0.000000
27.250	 41.500	 0.000000	 0.000000
27.250	 41.625	 0.000000	 0.000000
27.250	 41.750	 0.000000	 0.000000
27.250	 41.875	 0.000000	 0.000000
27.250	 42.000	 0.000000	 0.000000
27.250	 42.125	 0.000000	 0.000000
27.250	 42.250	 0.000000	 0.000000
27.250	 42.375	 0.000000	 0.000000
27.250	 42.500	 0.000000	 0.000000
27.250	 42.625	 0.000000	 0.000000
27.250	 42.750	 0.000000	 0.000000
27.250	 42.875	 0.000000	 0.000000
27.250	 43.000	 0.000000	 0.000000
27.250	 43.125	 0.000000	 0.000000
27.250	 43.250	 0.000000	 0.000000
27.250	 43.375	 0.000000	 0.000000
27.250	 43.500	 0.000000	 0.000000
27.250	 43.625	 0.000000	 0.000000
27.250	 43.750	 0.000000	 0.000000
27.250	 43.875	 0.000000	 0.000000
27.250	 44.000	 0.000000	 0.000000
27.250	 44.125	 0.000000	 0.000000
27.250	 44.250	 0.000000	 0.000000
27.250	 44.375	 0.000000	 0.000000
27.250	 44.500	 0.000000	 0.000000
27.250	 44.625	 0.000000	 0.000000
27.250	 44.750	 0.000000	 0.000000
27.250	 44.875	 0.000000	 0.000000
27.250	 45.000	 0.000000	 0.000000
27.250	 45.125	 0.000000	 0.000000
27.250	 45.250	 0.000000	 0.000000
27.250	 45.375	 0.000000	 0.000000
27.250	 45.500	 0.000000	 0.000000
27.250	 45.625	 0.000000	 0.000000
27.250	 45.750	 0.000000	 0.000000
27.250	 45.875	 0.000000	 0.000000
27.250	 46.000	 0.000000	 0.000000
27.250	 46.125	 0.000000	 0.000000
27.250	 46.250	 0.000000	 0.000000
27.250	 46.375	 0.000000	 0.000000
27.250	 46.500	 0.000000	 0.000000
27.250	 46.625	 0.000000	 0.000000
27.250	 46.750	 0.000000	 0.000000
27.250	 46.875	 0.000000	 0.000000
27.250	 47.000	 0.000000	 0.000000
27.375	 40.000	 0.000000	 0.000000
27.375	 40.125	 0.000000	 0.000000
27.375	 40.250	 0.000000	 0.000000
27.375	 40.375	 0.000000	 0.000000
27.375	 40.500	 0.000000	 0.000000
27.375	 40.625	 0.000000	 0.000000
27.375	 40.750	 0.000000	 0.000000
27.375	 40.875	 0.000000	 0.000000
27.375	 41.000	 0.000000	 0.000000
27.375	 41.125	 0.000000	 0.000000
27.375	 41.250	 0.000000	 0.000000
27.375	 41.375	 0.000000	 0.000000
27.375	 41.500	 0.000000	 0.000000
27.375	 41.625	 0.000000	 0.000000
27.375	 41.750	 0.000000	 0.000000
27.375	 41.875	 0.000000	 0.000000
27.375	 42.000	 0.000000	 0.000000
27.375	 42.125	 0.000000	 0.000000
27.375	 42.250	 0.000000	 0.000000
27.375	 42.375	 0.000000	 0.000000
27.375	 42.500	 0.000000	 0.000000
27.375	 42.625	 0.000000	 0.000000
27.375	 42.750	 0.000000	 0.000000
27.375	 42.875	 0.000000	 0.000000
27.375	 43.000	 0.000000	 0.000000
27.375	 43.125	 0.000000	 0.000000
27.375	 43.250	 0.000000	 0.000000
27.375	 43.375	 0.000000	 0.000000
27.375	 43.500	 0.000000	 0.000000
27.375	 43.625	 0.000000	 0.000000
27.375	 43.750	 0.000000	 0.000000
27.375	 43.875	 0.000000	 0.000000
27.375	 44.000	 0.000000	 0.000000
27.375	 44.125	 0.000000	 0.000000
27.375	 44.250	 0.000000	 0.000000
27.375	 44.375	 0.000000	 0.000000
27.375	 44.500	 0.000000	 0.000000
27.375	 44.625	 0.000000	 0.000000
27.375	 44.750	 0.000000	 0.000000
27.375	 44.875	 0.000000	 0.000000
27.375	 45.000	 0.000000	 0.000000
27.375	 45.125	 0.000000	 0.000000
27.375	 45.250	 0.000000	 0.000000
27.375	 45.375	 0.000000	 0.000000
27.375	 45.500	 0.000000	 0.000000
27.375	 45.625	 0.000000	 0.000000
27.375	 45.750	 0.000000	 0.000000
27.375	 45.875	 0.000000	 0.000000
27.375	 46.000	 0.000000	 0.000000
27.375	 46.125	 0.000000	 0.000000
27.375	 46.250	 0.000000	 0.000000
27.375	 46.375	 0.000000	 0.000000
27.375	 46.500	 0.000000	 0.000000
27.375	 46.625	 0.000000	 0.000000
27.375	 46.750	 0.000000	 0.000000
27.375	 46.875	 0.000000	 0.000000
27.375	 47.000	 0.000000	 0.000000
27.500	 40.000	 0.000000	 0.000000
27.500	 40.125	 0.000000	 0.000000
27.500	 40.250	 0.000000	 0.000000
27.500	 40.375	 0.000000	 0.000000
27.500	 40.500	 0.000000	 0.000000
27.500	 40.625	 0.000000	 0.000000
27.500	 40.750	 0.000000	 0.000000
27.500	 40.875	 0.000000	 0.000000
27.500	 41.000	 0.000000	 0.000000
27.500	 41.125	 0.000000	 0.000000
27.500	 41.250	 0.000000	 0.000000
27.500	 41.375	 0.000000	 0.000000
27.500	 41.500	 0.000000	 0.000000
27.500	 41.625	 0.000000	 0.000000
27.500	 41.750	 0.000000	 0.000000
27.500	 41.875	 0.000000	 0.000000
27.500	 42.000	 0.000000	 0.000000
27.500	 42.125	 0.000000	 0.000000
27.500	 42.250	 0.000000	 0.000000
27.500	 42.375	 0.000000	 0.000000
27.500	 42.500	 -0.004982	 -0.003506
27.500	 42.625	 0.000000	 0.000000
27.500	 42.750	 0.000000	 0.000000
27.500	 42.875	 0.000000	 0.000000
27.500	 43.000	 0.000000	 0.000000
27.500	 43.125	 0.000000	 0.000000
27.500	 43.250	 0.000000	 0.000000
27.500	 43.375	 0.000000	 0.000000
27.500	 43.500	 0.000000	 0.000000
27.500	 43.625	 0.000000	 0.000000
27.500	 43.750	 0.000000	 0.000000
27.500	 43.875	 0.000000	 0.000000
27.500	 44.000	 0.000000	 0.000000
27.500	 44.125	 0.000000	 0.000000
27.500	 44.250	 0.000000	 0.000000
27.500	 44.375	 0.000000	 0.000000
27.500	 44.500	 0.000000	 0.000000
27.500	 44.625	 0.000000	 0.000000
27.500	 44.750	 0.000000	 0.000000
27.500	 44.875	 0.000000	 0.000000
27.500	 45.000	 0.000000	 0.000000
27.500	 45.125	 0.000000	 0.000000
27.500	 45.250	 0.000000	 0.000000
27.500	 45.375	 0.000000	 0.000000
27.500	 45.500	 0.000000	 0.000000
27.500	 45.625	 0.000000	 0.000000
27.500	 45.750	 0.000000	 0.000000
27.500	 45.875	 0.000000	 0.000000
